time,timezone,latitude,longitude,summary,sunriseTime,sunsetTime,precipIntensity,precipIntensityMax,precipIntensityMaxTime,precipProbability,precipType,temperatureMin,temperatureMinTime,temperatureMax,temperatureMaxTime,apparentTemperatureMin,apparentTemperatureMinTime,apparentTemperatureMax,apparentTemperatureMaxTime,daylight,city
2019-10-20 00:00:00,Asia/Kolkata,17.123184,79.208824,Rain and humid throughout the day.,2019-10-20 06:08:00,2019-10-20 17:50:00,1.599,7.3151,2019-10-20 20:30:00,0.98,rain,21.31,2019-10-20 04:23:00,27.67,2019-10-20 12:03:00,22.61,2019-10-20 04:23:00,31.06,2019-10-20 12:13:00,11:42:00,Telangana
2019-10-28 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-28 06:34:00,2019-10-28 17:35:00,0.0019,0.0083,2019-10-28 02:30:00,0.08,snow,-9.14,2019-10-28 05:38:00,-0.59,2019-10-28 13:15:00,-13.09,2019-10-28 05:34:00,-3.3,2019-10-28 13:13:00,11:01:00,Himachal Pradesh
2019-10-31 00:00:00,Asia/Kolkata,21.295132,81.828232,Mostly cloudy throughout the day.,2019-10-31 06:06:00,2019-10-31 17:29:00,0.0099,0.0829,2019-10-31 16:29:00,0.07,rain,21.2,2019-10-31 05:11:00,30.91,2019-10-31 13:24:00,22.19,2019-10-31 05:15:00,32.57,2019-10-31 13:22:00,11:23:00,Chhattisgarh
2019-10-29 00:00:00,Asia/Kolkata,15.317277,75.71389,Humid throughout the day.,2019-10-29 06:23:00,2019-10-29 18:01:00,0.0574,0.4093,2019-10-29 05:34:00,0.25,rain,20.8,2019-10-29 03:49:00,29.3,2019-10-29 13:37:00,21.81,2019-10-29 03:52:00,31.45,2019-10-29 13:33:00,11:38:00,Karnataka
2019-11-01 00:00:00,Asia/Kolkata,15.317277,75.71389,Mostly cloudy throughout the day.,2019-11-01 06:24:00,2019-11-01 17:59:00,0.0087,0.1918,2019-11-01 00:28:00,0.17,rain,20.15,2019-11-01 03:44:00,28.97,2019-11-01 13:29:00,21.02,2019-11-01 03:49:00,30.04,2019-11-01 13:28:00,11:35:00,Karnataka
2019-10-21 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-21 06:28:00,2019-10-21 17:43:00,0.0064,0.0286,2019-10-21 16:06:00,0.12,snow,-13,2019-10-21 04:47:00,-3.67,2019-10-21 13:17:00,-16.7,2019-10-21 05:02:00,-7.41,2019-10-21 13:18:00,11:15:00,Himachal Pradesh
2019-10-22 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-22 06:29:00,2019-10-22 17:42:00,0.0037,0.0094,2019-10-22 22:30:00,0.09,snow,-11.76,2019-10-22 04:49:00,-2.37,2019-10-22 13:15:00,-15.52,2019-10-22 04:52:00,-5.76,2019-10-22 13:11:00,11:13:00,Himachal Pradesh
2019-11-02 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-11-02 05:30:00,2019-11-02 16:45:00,0.0022,0.0043,2019-11-02 00:00:00,0.05,rain,19.26,2019-11-02 04:33:00,32.14,2019-11-02 12:36:00,20.17,2019-11-02 04:33:00,36.48,2019-11-02 13:10:00,11:15:00,Tripura
2019-10-30 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and mostly cloudy throughout the day.,2019-10-30 06:46:00,2019-10-30 18:07:00,0.5513,7.4844,2019-10-30 00:00:00,0.78,rain,22.91,2019-10-30 05:42:00,33.03,2019-10-30 14:38:00,24.12,2019-10-30 05:45:00,40.57,2019-10-30 15:22:00,11:21:00,Gujarat
2019-10-25 00:00:00,Asia/Kolkata,15.317277,75.71389,Drizzle and humid throughout the day.,2019-10-25 06:22:00,2019-10-25 18:03:00,0.1185,0.3661,2019-10-25 11:34:00,0.95,rain,20.51,2019-10-25 01:42:00,24.61,2019-10-25 13:11:00,21.57,2019-10-25 01:48:00,25.17,2019-10-25 13:10:00,11:41:00,Karnataka
2019-10-27 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-27 06:34:00,2019-10-27 17:44:00,0.0019,0.0094,2019-10-27 09:30:00,0.01,rain,18.39,2019-10-27 03:37:00,32.04,2019-10-27 13:37:00,18.72,2019-10-27 03:37:00,31.76,2019-10-27 13:37:00,11:10:00,Haryana
2019-10-20 00:00:00,Asia/Kolkata,15.317277,75.71389,Rain and humid throughout the day.,2019-10-20 06:21:00,2019-10-20 18:05:00,0.4075,1.9614,2019-10-20 23:00:00,0.82,rain,20.51,2019-10-20 04:20:00,29.05,2019-10-20 13:25:00,21.59,2019-10-20 04:23:00,31.77,2019-10-20 13:22:00,11:44:00,Karnataka
2019-11-02 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid throughout the day.,2019-11-02 05:55:00,2019-11-02 17:16:00,0.0021,0.0043,2019-11-02 00:00:00,0.05,rain,20.14,2019-11-02 04:30:00,31.21,2019-11-02 13:13:00,21.02,2019-11-02 04:31:00,33.33,2019-11-02 13:00:00,11:21:00,Odisha
2019-10-23 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-23 06:42:00,2019-10-23 18:02:00,0,0,2019-10-23 00:00:00,0,,18.94,2019-10-23 04:53:00,34.1,2019-10-23 13:21:00,19.21,2019-10-23 04:53:00,33.82,2019-10-23 13:21:00,11:20:00,Rajasthan
2019-10-24 00:00:00,Asia/Kolkata,17.874857,78.100815,Rain and humid throughout the day.,2019-10-24 06:15:00,2019-10-24 17:51:00,0.6098,2.2717,2019-10-24 23:00:00,0.98,rain,20.73,2019-10-24 03:51:00,25.6,2019-10-24 11:45:00,21.71,2019-10-24 03:57:00,26.26,2019-10-24 11:43:00,11:36:00,Telangana
2019-11-03 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-11-03 06:25:00,2019-11-03 17:26:00,0.0015,0.0052,2019-11-03 10:00:00,0.04,rain,18.06,2019-11-03 05:14:00,31.22,2019-11-03 13:32:00,18.56,2019-11-03 05:13:00,31.78,2019-11-03 13:29:00,11:01:00,Uttar Pradesh
2019-11-03 00:00:00,Asia/Kolkata,12.9141,74.856,Humid throughout the day.,2019-11-03 06:26:00,2019-11-03 18:05:00,0.0835,0.4978,2019-11-03 20:36:00,0.26,rain,24.05,2019-11-03 06:16:00,32.63,2019-11-03 13:31:00,25.15,2019-11-03 06:06:00,35.74,2019-11-03 13:29:00,11:39:00,Mangalore
2019-10-31 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid throughout the day.,2019-10-31 06:46:00,2019-10-31 18:06:00,0.0014,0.0208,2019-10-31 16:28:00,0.02,rain,24.44,2019-10-31 05:32:00,34.55,2019-10-31 15:32:00,25.62,2019-10-31 05:31:00,40.74,2019-10-31 15:27:00,11:20:00,Gujarat
2019-10-24 00:00:00,Asia/Kolkata,12.9141,74.856,Rain and humid throughout the day.,2019-10-24 06:23:00,2019-10-24 18:09:00,1.7922,2.8391,2019-10-24 01:01:00,1,rain,23.15,2019-10-24 22:32:00,30.08,2019-10-24 11:34:00,24.15,2019-10-24 23:00:00,34.17,2019-10-24 11:37:00,11:46:00,Mangalore
2019-10-24 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and mostly cloudy throughout the day.,2019-10-24 06:43:00,2019-10-24 18:11:00,0.0022,0.0072,2019-10-24 02:30:00,0.05,rain,23.17,2019-10-24 06:26:00,33.47,2019-10-24 15:35:00,24.04,2019-10-24 06:29:00,35.91,2019-10-24 13:59:00,11:28:00,Gujarat
2019-10-24 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-24 06:42:00,2019-10-24 18:01:00,0.0022,0.0072,2019-10-24 02:30:00,0.03,rain,19.34,2019-10-24 05:17:00,34.01,2019-10-24 15:49:00,19.61,2019-10-24 05:17:00,33.73,2019-10-24 15:49:00,11:19:00,Rajasthan
2019-10-20 00:00:00,Asia/Kolkata,15.2993,74.124,Light rain and humid throughout the day.,2019-10-20 06:27:00,2019-10-20 18:12:00,0.6588,2.2216,2019-10-20 21:09:00,0.97,rain,22.17,2019-10-20 04:24:00,29.65,2019-10-20 12:58:00,23.29,2019-10-20 04:26:00,35.74,2019-10-20 13:11:00,11:45:00,Goa
2019-10-28 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and mostly cloudy throughout the day.,2019-10-28 05:28:00,2019-10-28 16:48:00,0.0207,0.1311,2019-10-28 15:49:00,0.18,rain,20.16,2019-10-28 04:20:00,29.43,2019-10-28 12:05:00,21.35,2019-10-28 04:20:00,35.37,2019-10-28 12:15:00,11:20:00,Tripura
2019-10-21 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-10-21 05:24:00,2019-10-21 16:54:00,0.0482,0.3683,2019-10-21 17:31:00,0.22,rain,21.43,2019-10-21 04:59:00,33.17,2019-10-21 12:19:00,22.62,2019-10-21 04:59:00,39.13,2019-10-21 12:28:00,11:30:00,Tripura
2019-11-03 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-11-03 06:49:00,2019-11-03 17:53:00,0.0133,0.1072,2019-11-03 06:34:00,0.13,rain,19.88,2019-11-03 05:19:00,31.55,2019-11-03 15:27:00,20.21,2019-11-03 05:19:00,31.3,2019-11-03 15:17:00,11:04:00,Rajasthan
2019-10-27 00:00:00,Asia/Kolkata,10.850516,76.27108,Possible light rain in the afternoon and evening.,2019-10-27 06:16:00,2019-10-27 18:04:00,0.0804,0.4175,2019-10-27 16:53:00,0.79,rain,21.63,2019-10-27 04:50:00,30.97,2019-10-27 15:30:00,22.42,2019-10-27 04:50:00,36.33,2019-10-27 15:31:00,11:48:00,Kerala
2019-11-02 00:00:00,Asia/Kolkata,15.317277,75.71389,Humid and partly cloudy throughout the day.,2019-11-02 06:25:00,2019-11-02 17:59:00,0.08,0.3714,2019-11-02 23:00:00,0.39,rain,18.55,2019-11-02 04:32:00,30.18,2019-11-02 13:29:00,19.25,2019-11-02 04:34:00,31.63,2019-11-02 13:32:00,11:34:00,Karnataka
2019-10-20 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and partly cloudy throughout the day.,2019-10-20 05:49:00,2019-10-20 17:25:00,0.1196,1.9993,2019-10-20 23:00:00,0.4,rain,22.02,2019-10-20 04:54:00,32.38,2019-10-20 13:12:00,23.13,2019-10-20 04:55:00,37.16,2019-10-20 13:10:00,11:36:00,Odisha
2019-10-31 00:00:00,Asia/Kolkata,11.059821,78.387451,Light rain starting in the morning.,2019-10-31 06:09:00,2019-10-31 17:54:00,0.138,0.4334,2019-10-31 14:39:00,0.92,rain,23.14,2019-10-31 06:06:00,30.02,2019-10-31 15:11:00,24.24,2019-10-31 06:05:00,35.01,2019-10-31 15:07:00,11:45:00,Tamil Nadu
2019-11-03 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and partly cloudy throughout the day.,2019-11-03 06:48:00,2019-11-03 18:05:00,0.0128,0.0618,2019-11-03 05:20:00,0.12,rain,23.16,2019-11-03 05:14:00,32.11,2019-11-03 15:32:00,24.38,2019-11-03 05:15:00,37.46,2019-11-03 15:19:00,11:17:00,Gujarat
2019-10-31 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-10-31 06:34:00,2019-10-31 17:39:00,0,0,2019-10-31 23:00:00,0,,19.37,2019-10-31 07:27:00,31.67,2019-10-31 15:21:00,19.68,2019-10-31 07:28:00,31.36,2019-10-31 15:26:00,11:05:00,Delhi
2019-10-26 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-10-26 06:30:00,2019-10-26 17:43:00,0.0025,0.0099,2019-10-26 08:02:00,0.03,rain,19.84,2019-10-26 07:12:00,30.46,2019-10-26 14:54:00,20.1,2019-10-26 07:12:00,30.19,2019-10-26 14:53:00,11:13:00,Delhi
2019-10-23 00:00:00,Asia/Kolkata,22.978624,87.747803,Rain and humid throughout the day.,2019-10-23 05:40:00,2019-10-23 17:09:00,0.7622,2.9966,2019-10-23 17:29:00,0.99,rain,22.77,2019-10-23 03:43:00,27.84,2019-10-23 10:24:00,23.85,2019-10-23 05:08:00,31.5,2019-10-23 10:24:00,11:29:00,West Bengal
2019-10-30 00:00:00,Asia/Kolkata,17.123184,79.208824,Possible light rain in the afternoon and evening.,2019-10-30 06:12:00,2019-10-30 17:44:00,0.1779,1.0737,2019-10-30 19:30:00,0.8,rain,22.07,2019-10-30 04:29:00,28.21,2019-10-30 11:25:00,23.29,2019-10-30 04:30:00,32.94,2019-10-30 11:16:00,11:32:00,Telangana
2019-10-25 00:00:00,Asia/Kolkata,19.601194,75.552979,Light rain and humid throughout the day.,2019-10-25 06:27:00,2019-10-25 17:59:00,0.7595,2.382,2019-10-25 00:26:00,0.99,rain,20.39,2019-10-25 04:55:00,27.64,2019-10-25 15:29:00,21.38,2019-10-25 05:10:00,29.53,2019-10-25 15:29:00,11:32:00,Maharashtra
2019-10-25 00:00:00,Asia/Kolkata,19.66328,75.300293,Light rain and humid throughout the day.,2019-10-25 06:28:00,2019-10-25 18:00:00,0.7349,3.9956,2019-10-25 00:00:00,0.99,rain,20.33,2019-10-25 02:33:00,27.81,2019-10-25 15:29:00,21.37,2019-10-25 04:26:00,29.51,2019-10-25 15:29:00,11:32:00,Maharashtra
2019-10-26 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-26 06:34:00,2019-10-26 17:45:00,0.0025,0.0099,2019-10-26 08:02:00,0.03,rain,18.02,2019-10-26 04:36:00,31.48,2019-10-26 13:35:00,18.35,2019-10-26 04:37:00,31.2,2019-10-26 13:35:00,11:11:00,Haryana
2019-11-01 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid throughout the day.,2019-11-01 05:54:00,2019-11-01 17:17:00,0.0006,0.0047,2019-11-01 00:28:00,0.02,rain,20.84,2019-11-01 04:56:00,31.05,2019-11-01 13:15:00,21.7,2019-11-01 05:00:00,34.94,2019-11-01 13:08:00,11:23:00,Odisha
2019-10-30 00:00:00,Asia/Kolkata,27.391277,73.432617,Mostly cloudy throughout the day.,2019-10-30 06:46:00,2019-10-30 17:56:00,0.0284,0.1389,2019-10-30 09:27:00,0.08,rain,22.12,2019-10-30 06:10:00,32.72,2019-10-30 15:36:00,22.39,2019-10-30 06:10:00,33.52,2019-10-30 15:30:00,11:10:00,Rajasthan
2019-10-29 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and partly cloudy throughout the day.,2019-10-29 05:53:00,2019-10-29 17:19:00,0.0062,0.0291,2019-10-29 15:14:00,0.07,rain,20.59,2019-10-29 04:28:00,30.76,2019-10-29 13:14:00,21.7,2019-10-29 04:27:00,36.16,2019-10-29 13:12:00,11:26:00,Odisha
2019-10-28 00:00:00,Asia/Kolkata,21.295132,81.828232,Humid throughout the day.,2019-10-28 06:05:00,2019-10-28 17:31:00,0.0321,0.2777,2019-10-28 20:31:00,0.18,rain,20.3,2019-10-28 04:26:00,30.52,2019-10-28 13:34:00,21.25,2019-10-28 04:26:00,34.91,2019-10-28 13:34:00,11:26:00,Chhattisgarh
2019-10-23 00:00:00,Asia/Kolkata,11.059821,78.387451,"Light rain until night, starting again in the afternoon.",2019-10-23 06:07:00,2019-10-23 17:56:00,0.2682,1.0654,2019-10-23 20:56:00,0.92,rain,24.25,2019-10-23 06:02:00,32.62,2019-10-23 14:36:00,25.3,2019-10-23 05:57:00,36.61,2019-10-23 14:40:00,11:49:00,Tamil Nadu
2019-10-21 00:00:00,Asia/Kolkata,21.295132,81.828232,Light rain until afternoon.,2019-10-21 06:02:00,2019-10-21 17:35:00,0.4559,1.5426,2019-10-21 08:16:00,0.96,rain,20.79,2019-10-21 05:20:00,23.23,2019-10-21 13:32:00,21.78,2019-10-21 05:19:00,23.88,2019-10-21 13:34:00,11:33:00,Chhattisgarh
2019-10-26 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-26 06:44:00,2019-10-26 17:59:00,0.0025,0.0099,2019-10-26 08:02:00,0.02,rain,19.23,2019-10-26 04:34:00,32.84,2019-10-26 16:04:00,19.5,2019-10-26 04:34:00,32.56,2019-10-26 16:04:00,11:15:00,Rajasthan
2019-10-22 00:00:00,Asia/Kolkata,10.850516,76.27108,Rain and humid throughout the day.,2019-10-22 06:16:00,2019-10-22 18:06:00,1.0072,4.1644,2019-10-22 23:00:00,1,rain,22.25,2019-10-22 06:23:00,30.99,2019-10-22 12:52:00,23.17,2019-10-22 06:24:00,37.3,2019-10-22 14:28:00,11:50:00,Kerala
2019-10-28 00:00:00,Asia/Kolkata,20.94092,84.803467,Humid and partly cloudy throughout the day.,2019-10-28 05:52:00,2019-10-28 17:19:00,0.1197,0.3875,2019-10-28 16:05:00,0.42,rain,21.4,2019-10-28 04:18:00,30.21,2019-10-28 13:17:00,22.6,2019-10-28 04:17:00,36,2019-10-28 13:13:00,11:27:00,Odisha
2019-10-21 00:00:00,Asia/Kolkata,20.94092,84.803467,Possible light rain in the afternoon.,2019-10-21 05:49:00,2019-10-21 17:24:00,0.3774,1.8137,2019-10-21 00:00:00,0.71,rain,21.92,2019-10-21 03:57:00,31.87,2019-10-21 12:47:00,23.07,2019-10-21 04:05:00,37.88,2019-10-21 12:58:00,11:35:00,Odisha
2019-10-23 00:00:00,Asia/Kolkata,20.94092,84.803467,Light rain and humid throughout the day.,2019-10-23 05:50:00,2019-10-23 17:22:00,0.2787,0.8894,2019-10-23 22:32:00,0.95,rain,21.52,2019-10-23 21:43:00,28.93,2019-10-23 10:47:00,22.82,2019-10-23 21:43:00,33.46,2019-10-23 10:38:00,11:32:00,Odisha
2019-10-26 00:00:00,Asia/Kolkata,15.2993,74.124,Light rain overnight and in the morning.,2019-10-26 06:29:00,2019-10-26 18:08:00,0.6545,3.6809,2019-10-26 00:05:00,0.96,rain,23.21,2019-10-26 01:38:00,29.84,2019-10-26 12:51:00,24.5,2019-10-26 03:58:00,34.69,2019-10-26 12:47:00,11:39:00,Goa
2019-11-03 00:00:00,Asia/Kolkata,15.2993,74.124,Possible light rain in the afternoon and evening.,2019-11-03 06:32:00,2019-11-03 18:05:00,0.304,1.5043,2019-11-03 17:36:00,0.68,rain,22.14,2019-11-03 05:15:00,31.12,2019-11-03 12:07:00,23.25,2019-11-03 05:15:00,36.49,2019-11-03 12:20:00,11:33:00,Goa
2019-10-26 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-26 06:32:00,2019-10-26 17:37:00,0.0025,0.0099,2019-10-26 08:02:00,0.08,snow,-13.33,2019-10-26 05:32:00,-4.28,2019-10-26 13:15:00,-16.66,2019-10-26 05:31:00,-7.68,2019-10-26 13:16:00,11:05:00,Himachal Pradesh
2019-10-21 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and overcast throughout the day.,2019-10-21 06:41:00,2019-10-21 18:13:00,0.0074,0.0502,2019-10-21 17:37:00,0.06,rain,24.21,2019-10-21 04:28:00,33.84,2019-10-21 15:27:00,25.35,2019-10-21 04:28:00,37.12,2019-10-21 15:27:00,11:32:00,Gujarat
2019-10-22 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and overcast throughout the day.,2019-10-22 06:42:00,2019-10-22 18:13:00,0.0084,0.0421,2019-10-22 20:38:00,0.13,rain,23.92,2019-10-22 04:30:00,33,2019-10-22 13:30:00,24.97,2019-10-22 04:30:00,36.71,2019-10-22 13:32:00,11:31:00,Gujarat
2019-10-28 00:00:00,Asia/Kolkata,22.309425,72.13623,Humid and overcast throughout the day.,2019-10-28 06:45:00,2019-10-28 18:08:00,0.0023,0.0083,2019-10-28 02:33:00,0.05,rain,24.43,2019-10-28 04:19:00,32.82,2019-10-28 16:24:00,25.62,2019-10-28 04:17:00,37.93,2019-10-28 13:42:00,11:23:00,Gujarat
2019-11-03 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and partly cloudy throughout the day.,2019-11-03 05:31:00,2019-11-03 16:45:00,0.0052,0.0352,2019-11-03 14:30:00,0.05,rain,20.19,2019-11-03 04:59:00,30.71,2019-11-03 10:46:00,21.19,2019-11-03 04:59:00,35.99,2019-11-03 10:36:00,11:14:00,Tripura
2019-10-31 00:00:00,Asia/Kolkata,26.244156,92.537842,Humid and partly cloudy throughout the day.,2019-10-31 05:29:00,2019-10-31 16:40:00,0.347,1.3859,2019-10-31 21:27:00,0.57,rain,20.23,2019-10-31 05:15:00,30.04,2019-10-31 13:31:00,21.31,2019-10-31 05:14:00,34.44,2019-10-31 13:25:00,11:11:00,Assam
2019-10-25 00:00:00,Asia/Kolkata,12.9141,74.856,Rain and humid throughout the day.,2019-10-25 06:24:00,2019-10-25 18:08:00,1.8083,3.3216,2019-10-25 12:31:00,1,rain,23.12,2019-10-25 22:03:00,28.16,2019-10-25 09:22:00,24.21,2019-10-25 22:12:00,32.14,2019-10-25 09:23:00,11:44:00,Mangalore
2019-10-31 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid and partly cloudy throughout the day.,2019-10-31 05:29:00,2019-10-31 16:46:00,0.0018,0.0126,2019-10-31 10:08:00,0.04,rain,20.33,2019-10-31 04:34:00,30.68,2019-10-31 12:45:00,21.55,2019-10-31 04:36:00,34.33,2019-10-31 12:59:00,11:17:00,Tripura
2019-11-02 00:00:00,Asia/Kolkata,17.874857,78.100815,Humid and partly cloudy throughout the day.,2019-11-02 06:18:00,2019-11-02 17:47:00,0.0823,0.4192,2019-11-02 00:00:00,0.54,rain,20.91,2019-11-02 04:24:00,30.3,2019-11-02 13:24:00,21.94,2019-11-02 04:25:00,33.69,2019-11-02 13:19:00,11:29:00,Telangana
2019-10-30 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-30 06:36:00,2019-10-30 17:34:00,0.0036,0.0197,2019-10-30 17:17:00,0.09,snow,-10.76,2019-10-30 23:00:00,-3.45,2019-10-30 12:41:00,-14.02,2019-10-30 23:00:00,-6.9,2019-10-30 09:38:00,10:58:00,Himachal Pradesh
2019-11-02 00:00:00,Asia/Kolkata,28.7041,77.1025,Foggy throughout the day.,2019-11-02 06:35:00,2019-11-02 17:37:00,0.0023,0.0042,2019-11-02 00:00:00,0.04,rain,19.6,2019-11-02 05:46:00,28.58,2019-11-02 14:30:00,20.07,2019-11-02 05:48:00,29.4,2019-11-02 14:32:00,11:02:00,Delhi
2019-10-25 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-10-25 06:18:00,2019-10-25 17:34:00,0.0033,0.0139,2019-10-25 12:19:00,0.03,rain,16.73,2019-10-25 04:25:00,28.88,2019-10-25 13:46:00,17.15,2019-10-25 04:26:00,29.13,2019-10-25 13:31:00,11:16:00,Uttar Pradesh
2019-10-20 00:00:00,Asia/Kolkata,27.391277,73.432617,Clear throughout the day.,2019-10-20 06:40:00,2019-10-20 18:05:00,0,0,2019-10-20 08:30:00,0,,20.12,2019-10-20 04:42:00,34.31,2019-10-20 13:25:00,20.39,2019-10-20 04:42:00,34.03,2019-10-20 13:25:00,11:25:00,Rajasthan
2019-10-31 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-10-31 06:22:00,2019-10-31 17:29:00,0.0001,0.0037,2019-10-31 23:00:00,0.01,rain,18.42,2019-10-31 05:28:00,30.87,2019-10-31 13:34:00,19.14,2019-10-31 05:28:00,31.49,2019-10-31 13:31:00,11:07:00,Uttar Pradesh
2019-10-24 00:00:00,Asia/Kolkata,21.295132,81.828232,Light rain until afternoon.,2019-10-24 06:03:00,2019-10-24 17:33:00,0.3719,0.9528,2019-10-24 12:24:00,0.98,rain,20.81,2019-10-24 14:19:00,22.88,2019-10-24 18:34:00,22.02,2019-10-24 14:20:00,23.42,2019-10-24 18:34:00,11:30:00,Chhattisgarh
2019-10-29 00:00:00,Asia/Kolkata,29.238478,76.431885,Overcast throughout the day.,2019-10-29 06:36:00,2019-10-29 17:43:00,0,0,2019-10-29 20:00:00,0,,19.18,2019-10-29 03:34:00,31.37,2019-10-29 13:34:00,19.45,2019-10-29 03:34:00,31.09,2019-10-29 13:34:00,11:07:00,Haryana
2019-11-01 00:00:00,Asia/Kolkata,29.238478,76.431885,Mostly cloudy throughout the day.,2019-11-01 06:38:00,2019-11-01 17:40:00,0.0007,0.0054,2019-11-01 00:00:00,0.01,rain,18.67,2019-11-01 04:31:00,32.98,2019-11-01 13:35:00,18.94,2019-11-01 04:31:00,32.7,2019-11-01 13:35:00,11:02:00,Haryana
2019-10-22 00:00:00,Asia/Kolkata,19.601194,75.552979,Light rain and humid throughout the day.,2019-10-22 06:26:00,2019-10-22 18:01:00,0.5706,1.4774,2019-10-22 17:45:00,0.99,rain,19.82,2019-10-22 01:06:00,29.69,2019-10-22 13:51:00,20.89,2019-10-22 01:05:00,34.01,2019-10-22 13:43:00,11:35:00,Maharashtra
2019-10-22 00:00:00,Asia/Kolkata,19.66328,75.300293,Light rain and humid throughout the day.,2019-10-22 06:27:00,2019-10-22 18:02:00,0.521,0.9452,2019-10-22 18:21:00,0.99,rain,19.71,2019-10-22 01:10:00,30.03,2019-10-22 13:46:00,20.71,2019-10-22 01:09:00,34.18,2019-10-22 13:40:00,11:35:00,Maharashtra
2019-10-27 00:00:00,Asia/Kolkata,28.207609,79.82666,Clear throughout the day.,2019-10-27 06:20:00,2019-10-27 17:32:00,0.0019,0.0094,2019-10-27 09:30:00,0.02,rain,17.53,2019-10-27 04:31:00,29.83,2019-10-27 13:32:00,18.02,2019-10-27 04:33:00,30.13,2019-10-27 13:29:00,11:12:00,Uttar Pradesh
2019-11-02 00:00:00,Asia/Kolkata,12.9141,74.856,Humid throughout the day.,2019-11-02 06:26:00,2019-11-02 18:05:00,0.0186,0.1225,2019-11-02 00:00:00,0.15,rain,22.16,2019-11-02 06:09:00,31.64,2019-11-02 15:10:00,22.99,2019-11-02 06:18:00,35.74,2019-11-02 15:05:00,11:39:00,Mangalore
2019-10-23 00:00:00,Asia/Kolkata,23.745127,91.746826,Humid throughout the day.,2019-10-23 05:25:00,2019-10-23 16:52:00,0.0352,0.4321,2019-10-23 00:00:00,0.27,rain,21.12,2019-10-23 04:26:00,32.79,2019-10-23 12:15:00,22.37,2019-10-23 04:52:00,37.44,2019-10-23 10:28:00,11:27:00,Tripura
2019-10-25 00:00:00,Asia/Kolkata,22.978624,87.747803,Rain throughout the day.,2019-10-25 05:41:00,2019-10-25 17:07:00,2.1871,6.3014,2019-10-25 12:29:00,1,rain,19.1,2019-10-25 07:26:00,21.79,2019-10-25 00:16:00,20.25,2019-10-25 07:24:00,22.51,2019-10-25 00:19:00,11:26:00,West Bengal
2019-10-20 00:00:00,Asia/Kolkata,29.238478,76.431885,Clear throughout the day.,2019-10-20 06:30:00,2019-10-20 17:51:00,0.002,0.0098,2019-10-20 00:00:00,0.02,rain,19.33,2019-10-20 04:38:00,33.34,2019-10-20 13:30:00,19.6,2019-10-20 04:38:00,33.06,2019-10-20 13:30:00,11:21:00,Haryana
2019-11-03 00:00:00,Asia/Kolkata,10.850516,76.27108,Possible light rain in the afternoon and evening.,2019-11-03 06:18:00,2019-11-03 18:01:00,0.5382,2.0909,2019-11-03 14:52:00,0.8,rain,23.21,2019-11-03 05:35:00,33.55,2019-11-03 12:34:00,24.17,2019-11-03 05:33:00,40.13,2019-11-03 12:35:00,11:43:00,Kerala
2019-10-24 00:00:00,Asia/Kolkata,32.084206,77.571167,Clear throughout the day.,2019-10-24 06:31:00,2019-10-24 17:39:00,0.0114,0.0631,2019-10-24 16:08:00,0.2,snow,-13.15,2019-10-24 05:45:00,-4.84,2019-10-24 12:58:00,-16.92,2019-10-24 05:43:00,-8.78,2019-10-24 13:01:00,11:08:00,Himachal Pradesh
